type,latitude,longitude,direction,mrm,id,jurisdiction,route,description,rtmp_url,ios_url,rtsp_url,image_url,active
Traffic Camera,37.19098,-76.56182,WB,248.99,85324,Hampton Roads,I-64,I-64  /  MM 248.99  /  WB  /  1.0 MI before Yorktown Rd,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads843,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads843/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads843,https://images.skyvdn.com/thumbs/HamptonRoads843.flv.png,1
Traffic Camera,37.19691,-76.56668,WB,248.37,85338,Hampton Roads,I-64,I-64  /  MM 248.37  /  WB  /  0.5 MI before Yorktown Rd,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads844,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads844/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads844,https://images.skyvdn.com/thumbs/HamptonRoads844.flv.png,1
Traffic Camera,37.19731,-76.56742,EB,248.33,85354,Hampton Roads,I-64,I-64  /  MM 248.33  /  EB  /  0.6 Mi past Yorktown Rd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads845,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads845/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads845,https://images.skyvdn.com/thumbs/HamptonRoads845.flv.png,1
Traffic Camera,37.20017,-76.5697,EB,248.07,85372,Hampton Roads,I-64,I-64  /  MM 248.07  /  EB  /  0.4 Mi past Yorktown Rd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads846,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads846/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads846,https://images.skyvdn.com/thumbs/HamptonRoads846.flv.png,1
Traffic Camera,37.20451,-76.57439,EB,247.84,85381,Hampton Roads,I-64,I-64  /  MM 247.84  /  EB  /  just past Yorktown Rd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads847,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads847/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads847,https://images.skyvdn.com/thumbs/HamptonRoads847.flv.png,1
Traffic Camera,37.20507,-76.57402,WB,247.83,85391,Hampton Roads,I-64,I-64  /  MM 247.83  /  WB  /  AT Yorktown Rd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads848,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads848/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads848,https://images.skyvdn.com/thumbs/HamptonRoads848.flv.png,1
Traffic Camera,37.20585,-76.57515,WB,247.71,85405,Hampton Roads,I-64,I-64  /  MM 247.71  /  WB  /  just past Yorktown Rd overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads849,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads849/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads849,https://images.skyvdn.com/thumbs/HamptonRoads849.flv.png,1
Traffic Camera,37.20702,-76.57796,EB,247.57,85420,Hampton Roads,I-64,I-64  /  MM 247.57  /  EB  /  1.2 Mi past Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads850,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads850/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads850,https://images.skyvdn.com/thumbs/HamptonRoads850.flv.png,1
Traffic Camera,37.20972,-76.58269,EB,247.24,85439,Hampton Roads,I-64,I-64  /  MM 247.24  /  EB  /  1.0 Mi past Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads851,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads851/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads851,https://images.skyvdn.com/thumbs/HamptonRoads851.flv.png,1
Traffic Camera,37.21324,-76.58776,WB,246.85,85446,Hampton Roads,I-64,I-64  /  MM 246.85  /  WB  /  just past Jefferson Ave overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads852,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads852/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads852,https://images.skyvdn.com/thumbs/HamptonRoads852.flv.png,1
Traffic Camera,37.21442,-76.59077,EB,246.65,85463,Hampton Roads,I-64,I-64  /  MM 246.65  /  EB  /  0.3 Mi past Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads853,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads853/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads853,https://images.skyvdn.com/thumbs/HamptonRoads853.flv.png,1
Traffic Camera,37.21599,-76.5941,WB,246.48,91186,Hampton Roads,I-64,I-64  /  MM 246.48  /  WB  /  0.4 Mi past Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads854,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads854/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads854,https://images.skyvdn.com/thumbs/HamptonRoads854.flv.png,1
Traffic Camera,37.21781,-76.60435,EB,245.89,85488,Hampton Roads,I-64,I-64  /  MM 245.89  /  EB  /  0.3 Mi before Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads855,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads855/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads855,https://images.skyvdn.com/thumbs/HamptonRoads855.flv.png,1
Traffic Camera,37.21971,-76.60855,EB,245.63,85505,Hampton Roads,I-64,I-64  /  MM 245.63  /  EB  /  0.5 Mi before Exit 247,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads856,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads856/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads856,https://images.skyvdn.com/thumbs/HamptonRoads856.flv.png,1
Traffic Camera,37.22415,-76.6139,WB,245.22,85520,Hampton Roads,I-64,I-64  /  MM 245.22  /  WB  /  AT Boundry Rd overpass (NWS Gate 13),rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads857,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads857/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads857,https://images.skyvdn.com/thumbs/HamptonRoads857.flv.png,1
Traffic Camera,37.22857,-76.6204,EB,244.79,85538,Hampton Roads,I-64,I-64  /  MM 244.79  /  EB  /  1.0 Mi past Exit 243B,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads858,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads858/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads858,https://images.skyvdn.com/thumbs/HamptonRoads858.flv.png,1
Traffic Camera,37.23381,-76.62653,WB,244.27,85554,Hampton Roads,I-64,I-64  /  MM 244.27  /  WB  /  0.25 Mi before Exit 243B,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads859,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads859/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads859,https://images.skyvdn.com/thumbs/HamptonRoads859.flv.png,1
Traffic Camera,37.23855,-76.63221,EB,243.79,85565,Hampton Roads,I-64,I-64  /  MM 243.79  /  EB  /  just past Exit 243B,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads860,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads860/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads860,https://images.skyvdn.com/thumbs/HamptonRoads860.flv.png,1
Traffic Camera,37.24076,-76.63293,WB,243.65,85581,Hampton Roads,I-64,I-64  /  MM 243.65  /  WB  /  AT Exit 243A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads861,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads861/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads861,https://images.skyvdn.com/thumbs/HamptonRoads861.flv.png,1
Traffic Camera,37.24686,-76.63855,EB,243.11,85603,Hampton Roads,I-64,I-64  /  MM 243.11  /  EB  /  AT Exit 243A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads862,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads862/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads862,https://images.skyvdn.com/thumbs/HamptonRoads862.flv.png,1
Traffic Camera,37.24763,-76.63845,WB,243.08,85619,Hampton Roads,I-64,I-64  /  MM 243.08  /  WB  /  just past Exit 243A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads863,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads863/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads863,https://images.skyvdn.com/thumbs/HamptonRoads863.flv.png,1
Traffic Camera,37.25739,-76.6455,WB,242.53,85631,Hampton Roads,I-64,I-64  /  MM 242.53  /  WB  /  just past Exit 242A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads864,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads864/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads864,https://images.skyvdn.com/thumbs/HamptonRoads864.flv.png,1
Traffic Camera,37.26122,-76.64896,EB,242.21,85647,Hampton Roads,I-64,I-64  /  MM 242.21  /  EB  /  AT Exit 242A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads865,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads865/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads865,https://images.skyvdn.com/thumbs/HamptonRoads865.flv.png,1
Traffic Camera,37.26747,-76.65237,WB,241.79,85664,Hampton Roads,I-64,I-64  /  MM 241.79  /  WB  /  0.75 Mi past Exit 242A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads866,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads866/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads866,https://images.skyvdn.com/thumbs/HamptonRoads866.flv.png,1
Traffic Camera,37.26773,-76.65335,EB,241.77,85679,Hampton Roads,I-64,I-64  /  MM 241.77  /  EB  /  1.0 Mi past Colonial Pkwy overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads867,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads867/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads867,https://images.skyvdn.com/thumbs/HamptonRoads867.flv.png,1
Traffic Camera,37.27126,-76.65573,WB,241.5,85689,Hampton Roads,I-64,I-64  /  MM 241.5  /  WB  /  1.0 Mi past Exit 242A,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads868,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads868/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads868,https://images.skyvdn.com/thumbs/HamptonRoads868.flv.png,1
Traffic Camera,37.27193,-76.65716,EB,241.4,85704,Hampton Roads,I-64,I-64  /  MM 241.4  /  EB  /  0.5 Mi past Colonial Pkwy overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads869,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads869/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads869,https://images.skyvdn.com/thumbs/HamptonRoads869.flv.png,1
Traffic Camera,37.27441,-76.65992,EB,241.18,85722,Hampton Roads,I-64,I-64  /  MM 241.18  /  EB  /  0.3 Mi past Colonial Pkwy overpass,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads870,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads870/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads870,https://images.skyvdn.com/thumbs/HamptonRoads870.flv.png,1
Traffic Camera,36.81565,-76.34781,WB,4.16,85737,Hampton Roads,I-264,I-264  /  MM 4.16  /  WB  /  AT PORTSMOUTH BLVD,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads211,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads211/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads211,https://images.skyvdn.com/thumbs/HamptonRoads211.flv.png,1
Traffic Camera,36.81867,-76.34322,EB,4.48,85752,Hampton Roads,I-264,I-264  /  MM 4.48  /  EB  /  AFTER PORTSMOUTH BLVD,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads212,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads212/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads212,https://images.skyvdn.com/thumbs/HamptonRoads212.flv.png,1
Traffic Camera,36.82115,-76.33858,WB,4.87,85767,Hampton Roads,I-264,I-264  /  MM 4.87  /  WB  /  AT FREDERICK BLVD,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads213,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads213/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads213,https://images.skyvdn.com/thumbs/HamptonRoads213.flv.png,1
Traffic Camera,36.82242,-76.3332,WB,5.12,85780,Hampton Roads,I-264,I-264  /  MM 5.12  /  WB  /  AT FREDERICK BLVD,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads214,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads214/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads214,https://images.skyvdn.com/thumbs/HamptonRoads214.flv.png,1
Traffic Camera,36.8263,-76.3259,EB,5.59,85798,Hampton Roads,I-264,I-264 / MM 5.62 / EB / VA-164,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads215,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads215/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads215,https://images.skyvdn.com/thumbs/HamptonRoads215.flv.png,1
Traffic Camera,36.82927,-76.31643,WB,6.19,85815,Hampton Roads,I-264,I-264  /  MM 6.19  /  WB  /  AFTER EFFINGHAM ST,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads216,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads216/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads216,https://images.skyvdn.com/thumbs/HamptonRoads216.flv.png,1
Traffic Camera,36.8289,-76.30968,EB,6.54,85824,Hampton Roads,I-264,I-264  /  MM 6.54  /  EB  /  BEFORE EFFINGHAM ST,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads217,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads217/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads217,https://images.skyvdn.com/thumbs/HamptonRoads217.flv.png,1
Traffic Camera,36.83117,-76.30415,WB,6.89,85845,Hampton Roads,I-264,I-264  /  MM 6.89  /  WB  /  BEFORE EFFINGHAM ST,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads218,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads218/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads218,https://images.skyvdn.com/thumbs/HamptonRoads218.flv.png,1
Traffic Camera,36.84606,-76.2834,WB,8.6,85862,Hampton Roads,I-264,I-264  /  MM 8.6  /  WB  /  AT E. CITY HALL AVE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads219,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads219/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads219,https://images.skyvdn.com/thumbs/HamptonRoads219.flv.png,1
Traffic Camera,36.84523,-76.27766,WB,8.93,85876,Hampton Roads,I-264,I-264  /  MM 8.93  /  WB  /  AT TIDEWATER,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads220,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads220/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads220,https://images.skyvdn.com/thumbs/HamptonRoads220.flv.png,1
Traffic Camera,36.78904,-76.39817,WB,0.26,85889,Hampton Roads,I-264,I-264  /  MM 0.26  /  WB  /  AT I 64 AND I 664 INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads201,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads201/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads201,https://images.skyvdn.com/thumbs/HamptonRoads201.flv.png,1
Traffic Camera,36.78739,-76.39605,EB,0.27,85904,Hampton Roads,I-264,I-264  /  MM 0.27  /  EB  /  AT I 64 AND I 664 INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads202,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads202/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads202,https://images.skyvdn.com/thumbs/HamptonRoads202.flv.png,1
Traffic Camera,36.79016,-76.39469,EB,0.45,85917,Hampton Roads,I-264,I-264  /  MM 0.45  /  EB  /  AT I 64 AND I 664 INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads203,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads203/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads203,https://images.skyvdn.com/thumbs/HamptonRoads203.flv.png,1
Traffic Camera,36.79127,-76.39489,WB,0.51,85934,Hampton Roads,I-264,I-264  /  MM 0.51  /  WB  /  AT I 64 AND I 664 INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads204,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads204/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads204,https://images.skyvdn.com/thumbs/HamptonRoads204.flv.png,1
Traffic Camera,36.79419,-76.3894,WB,0.86,85949,Hampton Roads,I-264,I-264  /  MM 0.86  /  WB  /  PAST GREENWOOD DR.,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads205,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads205/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads205,https://images.skyvdn.com/thumbs/HamptonRoads205.flv.png,1
Traffic Camera,36.79828,-76.37983,EB,1.47,85964,Hampton Roads,I-264,I-264  /  MM 1.47  /  EB  /  AT GREENWOOD DR.,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads206,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads206/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads206,https://images.skyvdn.com/thumbs/HamptonRoads206.flv.png,1
Traffic Camera,36.80165,-76.37411,WB,1.86,85979,Hampton Roads,I-264,I-264  /  MM 1.86  /  WB  /  BEFORE GREENWOOD DR.,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads207,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads207/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads207,https://images.skyvdn.com/thumbs/HamptonRoads207.flv.png,1
Traffic Camera,36.80499,-76.36607,WB,2.35,85994,Hampton Roads,I-264,I-264  /  MM 2.35  /  WB  /  PAST VICTORY BLVD.,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads208,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads208/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads208,https://images.skyvdn.com/thumbs/HamptonRoads208.flv.png,1
Traffic Camera,36.80789,-76.35613,EB,3.45,86008,Hampton Roads,I-264,I-264  /  MM 3.45  /  EB  /  AT VICTORY BLVD INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads209,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads209/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads209,https://images.skyvdn.com/thumbs/HamptonRoads209.flv.png,1
Traffic Camera,36.81074,-76.35129,EB,3.77,86024,Hampton Roads,I-264,I-264  /  MM 3.77  /  EB  /  BEFORE PORTSMOUTH BLVD,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads210,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads210/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads210,https://images.skyvdn.com/thumbs/HamptonRoads210.flv.png,1
Traffic Camera,36.7696,-76.27296,SB,2.23,86039,Hampton Roads,I-464,I-464  /  MM 2.23  /  SB  /  AFTER MILITARY HIGHWAY,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads403,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads403/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads403,https://images.skyvdn.com/thumbs/HamptonRoads403.flv.png,1
Traffic Camera,36.77249,-76.27493,NB,2.45,86053,Hampton Roads,I-464,I-464  /  MM 2.45  /  NB  /  BEFORE MILITARY HIGHWAY,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads404,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads404/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads404,https://images.skyvdn.com/thumbs/HamptonRoads404.flv.png,1
Traffic Camera,36.77517,-76.27755,NB,2.67,86068,Hampton Roads,I-464,I-464  /  MM 2.67  /  NB  /  AT MILITARY HIGHWAY INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads405,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads405/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads405,https://images.skyvdn.com/thumbs/HamptonRoads405.flv.png,1
Traffic Camera,36.78045,-76.28341,SB,3.17,86083,Hampton Roads,I-464,I-464  /  MM 3.17  /  SB  /  BEFORE MILITARY HIGHWAY  HIGHWAY,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads406,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads406/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads406,https://images.skyvdn.com/thumbs/HamptonRoads406.flv.png,1
Traffic Camera,36.78618,-76.2854,SB,3.58,86098,Hampton Roads,I-464,I-464  /  MM 3.58  /  SB  /  AT FREEMAN AVE INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads407,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads407/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads407,https://images.skyvdn.com/thumbs/HamptonRoads407.flv.png,1
Traffic Camera,36.79121,-76.2839,SB,3.94,86114,Hampton Roads,I-464,I-464  /  MM 3.94  /  SB  /  BEFORE FREEMAN AVE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads408,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads408/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads408,https://images.skyvdn.com/thumbs/HamptonRoads408.flv.png,1
Traffic Camera,36.79311,-76.28234,NB,4.1,86129,Hampton Roads,I-464,I-464  /  MM 4.1  /  NB  /  AFTER FREEMAN AVE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads409,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads409/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads409,https://images.skyvdn.com/thumbs/HamptonRoads409.flv.png,1
Traffic Camera,36.79894,-76.28051,NB,4.5,86143,Hampton Roads,I-464,I-464  /  MM 4.5  /  NB  /  BEFORE FREEMAN AVE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads410,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads410/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads410,https://images.skyvdn.com/thumbs/HamptonRoads410.flv.png,1
Traffic Camera,36.80383,-76.27949,NB,4.84,86157,Hampton Roads,I-464,I-464  /  MM 4.84  /  NB  /  BEFORE POINDEXTER ST,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads411,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads411/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads411,https://images.skyvdn.com/thumbs/HamptonRoads411.flv.png,1
Traffic Camera,36.80725,-76.27903,NB,5.08,86171,Hampton Roads,I-464,I-464  /  MM 5.08  /  NB  /  BEFORE POINDEXTER ST,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads412,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads412/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads412,https://images.skyvdn.com/thumbs/HamptonRoads412.flv.png,1
Traffic Camera,36.77872,-76.38816,WB,299.24,86185,Hampton Roads,I-64,I-64  /  MM 299.24  /  WB  /  OL PAST I-264 AND I-664 INTERCHANGE,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads708,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads708/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads708,https://images.skyvdn.com/thumbs/HamptonRoads708.flv.png,1
Traffic Camera,36.7784,-76.38381,EB,299,86199,Hampton Roads,I-64,I-64  /  MM 299  /  EB  /  IL PAST MILITARY HIGHWAY,rtmp://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads709,http://s14.us-east-1.skyvdn.com:1935/rtplive/HamptonRoads709/playlist.m3u8,rtsp://s14.us-east-1.skyvdn.com/rtplive/HamptonRoads709,https://images.skyvdn.com/thumbs/HamptonRoads709.flv.png,1
